"","url","Name","Record","Height","Weight","Reach","Stance","Style","DOB"
"1020","http://ufcstats.com/fighter-details/0c5c66ddd1886b83","Caio Magalhaes","10-3-0","6' 1""","185 lbs.","73""","Orthodox",NA,"Dec 14, 1987"
"1021","http://ufcstats.com/fighter-details/ab850a77a0fa487d","Sean Spencer","12-6-0","5' 10""","170 lbs.","74""","Orthodox",NA,"Jun 25, 1987"
"1022","http://ufcstats.com/fighter-details/ad3f53c454cbbead","Josh Barnett","35-8-0","6' 3""","250 lbs.","78""","Orthodox","Catch Wrestling","Nov 10, 1977"
"1023","http://ufcstats.com/fighter-details/9a2d3567abc02e34","Tae Hyun Bang","18-10-0","5' 9""","155 lbs.","71""","Switch",NA,"Apr 15, 1983"
"1024","http://ufcstats.com/fighter-details/8b1ed83b02303075","Taylor Lapilus","11-2-0","5' 6""","135 lbs.","73""","Southpaw",NA,"Apr 08, 1992"
"1025","http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a","Leandro Issa","13-6-0","5' 7""","135 lbs.","69""","Orthodox",NA,"Sep 19, 1983"
"1026","http://ufcstats.com/fighter-details/8614b7134913f5d5","Jarjis Danho","6-1-1 (1 NC)","6' 3""","265 lbs.","74""","Orthodox",NA,"Oct 15, 1983"
"1027","http://ufcstats.com/fighter-details/159da492e000afbf","Leandro Silva","20-6-1 (1 NC)","5' 9""","155 lbs.","72""","Orthodox",NA,"Nov 11, 1985"
"1028","http://ufcstats.com/fighter-details/8d9586726252dbf7","Kevin Casey","9-5-2 (2 NC)","5' 11""","185 lbs.","77""","Southpaw",NA,"Jun 15, 1981"
"1029","http://ufcstats.com/fighter-details/784285b7ae7dd85f","Shane Campbell","14-6-0","6' 0""","155 lbs.","71""","Orthodox","Muay Thai","Jan 21, 1987"
"1030","http://ufcstats.com/fighter-details/5b5307450405abf0","Rick Story","19-9-0","5' 9""","170 lbs.","71""","Southpaw","Wrestling","Aug 28, 1984"
"1031","http://ufcstats.com/fighter-details/dcbf01d605681ad1","Elizabeth Phillips","6-6-0","5' 6""","135 lbs.","65""","Orthodox",NA,"Aug 20, 1986"
"1032","http://ufcstats.com/fighter-details/9450848a71d53776","Lorenz Larkin","18-6-0 (1 NC)","5' 11""","170 lbs.","72""","Orthodox","Kickboxing, Kung Fu","Sep 03, 1986"
"1033","http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d","Alberto Uda","12-2-0","6' 3""","185 lbs.","--","Orthodox",NA,"Aug 08, 1984"
"1034","http://ufcstats.com/fighter-details/cd85b48dc880fabd","Horacio Gutierrez","4-3-0","5' 10""","145 lbs.","--","",NA,"Sep 15, 1990"
"1035","http://ufcstats.com/fighter-details/80d918336163b80c","Tatsuya Kawajiri","36-11-2","5' 7""","145 lbs.","69""","Orthodox","Kickboxing","May 08, 1978"
"1036","http://ufcstats.com/fighter-details/7ea4a9f07df33a45","Francisco Rivera","11-7-0 (1 NC)","5' 8""","135 lbs.","70""","Orthodox",NA,"Oct 08, 1981"
"1037","http://ufcstats.com/fighter-details/3f1d23b01c552a13","Michael Graves","6-0-1","5' 10""","170 lbs.","71""","Orthodox",NA,"Jan 08, 1991"
"1038","http://ufcstats.com/fighter-details/49f78022126bf4a4","Cesar Arzamendia","8-3-0","5' 11""","155 lbs.","--","Orthodox",NA,"Jan 31, 1991"
"1039","http://ufcstats.com/fighter-details/fe5a9547479396ab","Jim Alers","13-3-0 (1 NC)","5' 9""","145 lbs.","71""","Orthodox",NA,"Oct 14, 1986"
"1040","http://ufcstats.com/fighter-details/d0314416a7f26527","Michael McDonald","17-4-0","5' 9""","135 lbs.","70""","Orthodox","Kickboxing, Brazilian Jiu-Jitsu","Jan 15, 1991"
"1041","http://ufcstats.com/fighter-details/9deff9e3e8d94d47","Josh Samman","13-4-0","6' 3""","185 lbs.","79""","Orthodox",NA,"Mar 14, 1988"
"1042","http://ufcstats.com/fighter-details/175852708cb55776","Cristina Stanciu","5-2-0","5' 3""","115 lbs.","--","Orthodox",NA,"Mar 29, 1994"
"1043","http://ufcstats.com/fighter-details/5904b0b38dc6718d","Cody Pfister","13-6-1","5' 10""","155 lbs.","73""","Orthodox",NA,"Jul 12, 1990"
"1044","http://ufcstats.com/fighter-details/513c6f1715e547a8","Brock Lesnar","5-3-0 (1 NC)","6' 3""","265 lbs.","81""","Orthodox","Wrestling","Jul 12, 1977"
"1045","http://ufcstats.com/fighter-details/23a6e307077c6ccc","Enrique Marin","10-4-0","5' 10""","170 lbs.","--","",NA,"Sep 02, 1986"
"1046","http://ufcstats.com/fighter-details/8a59d346dc976a10","Thiago Tavares","21-7-1","5' 7""","145 lbs.","70""","Orthodox",NA,"Nov 08, 1984"
"1047","http://ufcstats.com/fighter-details/b8c0f30ee9a98b69","Fernando Bruno","15-4-0","5' 6""","145 lbs.","--","",NA,"Feb 24, 1982"
"1048","http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6","Cory Hendricks","3-1-0","6' 3""","205 lbs.","--","",NA,"May 10, 1988"
"1049","http://ufcstats.com/fighter-details/8c822811eedc11ad","Anton Zafir","7-3-0","5' 11""","170 lbs.","--","Orthodox",NA,"May 10, 1987"
"1050","http://ufcstats.com/fighter-details/e4d2564ea0e34e2b","Mehdi Baghdad","11-5-0","6' 1""","155 lbs.","--","Orthodox","Brazilian Jiu-Jitsu, Muay Thai","Apr 13, 1985"
"1051","http://ufcstats.com/fighter-details/8270c00fae24c922","Dileno Lopes","19-3-0","5' 5""","135 lbs.","--","",NA,"Sep 26, 1984"
"1052","http://ufcstats.com/fighter-details/12f1b140e248bdb9","Jerrod Sanders","16-3-0 (1 NC)","5' 8""","135 lbs.","72""","Orthodox","Wrestling","Oct 01, 1979"
"1053","http://ufcstats.com/fighter-details/cbd5d3cdd862e90e","Rory MacDonald","19-4-0","6' 0""","170 lbs.","76""","Orthodox",NA,"Jul 22, 1989"
"1054","http://ufcstats.com/fighter-details/e023fa2e648ea0f1","Steve Bosse","12-2-0","5' 11""","205 lbs.","72""","Orthodox",NA,"Jul 29, 1981"
"1055","http://ufcstats.com/fighter-details/55f446032177b119","Chris Beal","10-5-0","5' 7""","125 lbs.","69""","Orthodox",NA,"Aug 06, 1985"
"1056","http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39","Yan Cabral","13-3-0","5' 11""","155 lbs.","73""","Orthodox","Brazilian Jiu-Jitsu","May 13, 1983"
"1057","http://ufcstats.com/fighter-details/2de91c2244ad7e89","Dominic Waters","9-5-0","6' 1""","170 lbs.","79""","Orthodox",NA,"Apr 11, 1989"
"1058","http://ufcstats.com/fighter-details/6ded9184b2284645","Willie Gates","12-7-0","5' 8""","125 lbs.","72""","Orthodox",NA,"Jan 21, 1987"
"1059","http://ufcstats.com/fighter-details/56c9acc4e86046a2","Chris Kelades","9-3-0","5' 7""","125 lbs.","68""","Orthodox",NA,"Feb 21, 1981"
"1060","http://ufcstats.com/fighter-details/92b62174c175ce19","Clint Hester","11-6-0","6' 2""","205 lbs.","77""","Orthodox",NA,"Nov 21, 1986"
"1061","http://ufcstats.com/fighter-details/83fd97284f4bb4a4","Efrain Escudero","28-12-0","5' 9""","155 lbs.","71""","Orthodox","Wrestling","Jan 15, 1986"
"1062","http://ufcstats.com/fighter-details/270b89c00ef0c55c","Gabriel Gonzaga","17-11-0","6' 2""","242 lbs.","76""","Orthodox","Brazilian Jiu-Jitsu, Boxing","May 18, 1979"
"1063","http://ufcstats.com/fighter-details/53278852bcd91e11","Igor Pokrajac","28-13-0 (1 NC)","6' 0""","205 lbs.","74""","Orthodox",NA,"Jan 02, 1979"
"1064","http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8","Ian Entwistle","9-3-0","5' 5""","135 lbs.","--","Orthodox",NA,"Nov 19, 1986"
"1065","http://ufcstats.com/fighter-details/38ed5a2299230227","Filip Pejic","12-2-2","5' 8""","135 lbs.","--","Orthodox",NA,"Jul 21, 1992"
"1066","http://ufcstats.com/fighter-details/7413b80dbb0f8f9f","Lucas Martins","19-3-0","6' 0""","145 lbs.","72""","Southpaw","Muay Thai","Nov 11, 1988"
"1067","http://ufcstats.com/fighter-details/1dafccb62a0f98ec","Robert Whiteford","14-4-0","5' 9""","145 lbs.","69""","Southpaw",NA,"Apr 12, 1983"
"1068","http://ufcstats.com/fighter-details/1ff9589f9065a9ed","Frank Mir","18-11-0","6' 3""","264 lbs.","79""","Southpaw","Brazilian Jiu-Jitsu","May 24, 1979"
"1069","http://ufcstats.com/fighter-details/f5431394fb284bb9","James Te Huna","16-9-0","6' 2""","185 lbs.","75""","Orthodox",NA,"Sep 29, 1981"
"1070","http://ufcstats.com/fighter-details/40ff198adda94b9f","Mark Eddiva","6-3-0","5' 8""","145 lbs.","68""","Orthodox","Sanshou","Feb 16, 1986"
"1071","http://ufcstats.com/fighter-details/f9ae6914f604aa9f","Rin Nakai","19-2-1","5' 1""","135 lbs.","--","Orthodox",NA,"Oct 22, 1986"
"1072","http://ufcstats.com/fighter-details/d221ee27afc7a60e","Viscardi Andrade","19-6-0","5' 11""","170 lbs.","75""","Orthodox",NA,"Mar 08, 1984"
"1073","http://ufcstats.com/fighter-details/4d44f37107f01b9b","Tom Lawlor","10-6-0 (1 NC)","6' 0""","205 lbs.","74""","Southpaw","Wrestling","May 15, 1983"
"1074","http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d","Marcelo Guimaraes","9-2-1","6' 0""","185 lbs.","73""","Orthodox","Wrestling, Brazilian Jiu-Jitsu","Jun 25, 1983"
"1075","http://ufcstats.com/fighter-details/9b198c73e3d0d289","Justin Salas","12-7-0","5' 8""","155 lbs.","70""","Southpaw","Wrestling","Mar 13, 1982"
"1076","http://ufcstats.com/fighter-details/cfaf010d5b389c09","Mike Wilkinson","9-4-0","5' 7""","145 lbs.","66""","Orthodox",NA,"Sep 15, 1987"
"1077","http://ufcstats.com/fighter-details/dfae5da5676e4194","Chris Dempsey","11-5-0","5' 10""","185 lbs.","72""","Orthodox",NA,"Sep 08, 1987"
"1078","http://ufcstats.com/fighter-details/3623bd267a2eef2e","Yaotzin Meza","21-11-0 (1 NC)","5' 9""","145 lbs.","71""","Orthodox",NA,"Feb 04, 1981"
"1079","http://ufcstats.com/fighter-details/14ff46596ad80609","Norman Parke","23-6-1","5' 11""","155 lbs.","70""","Southpaw","Wrestling","Dec 22, 1986"
"1080","http://ufcstats.com/fighter-details/bcad7223af3c19da","Martin Svensson","15-6-0","6' 1""","155 lbs.","--","",NA,"Apr 25, 1985"
"1081","http://ufcstats.com/fighter-details/d512d9f204059f57","Joe Riggs","44-17-0 (1 NC)","6' 0""","185 lbs.","70""","Southpaw",NA,"Sep 23, 1982"
"1082","http://ufcstats.com/fighter-details/7e47047d0971d566","Daniel Sarafian","10-6-0","5' 9""","185 lbs.","73""","Orthodox",NA,"Aug 21, 1982"
"1083","http://ufcstats.com/fighter-details/f40ec51dd4de47c3","Jonavin Webb","9-2-0 (1 NC)","5' 10""","170 lbs.","--","Orthodox",NA,"Apr 28, 1989"
"1084","http://ufcstats.com/fighter-details/91ea901c458e95dd","Jared Rosholt","14-4-0","6' 2""","265 lbs.","75""","Orthodox","Wrestling","Aug 04, 1986"
"1085","http://ufcstats.com/fighter-details/5c1ca0c72b599a3c","Rafael Cavalcante","12-7-0 (1 NC)","6' 1""","205 lbs.","74""","Orthodox",NA,"Apr 14, 1980"
"1086","http://ufcstats.com/fighter-details/b7ffa72aa148599a","KJ Noons","13-9-0 (1 NC)","5' 10""","155 lbs.","70""","Orthodox","Boxing, Kickboxing, Sanda","Dec 07, 1982"
"1087","http://ufcstats.com/fighter-details/9f755fb04cc21499","Noad Lahat","11-2-0","5' 9""","145 lbs.","69""","Orthodox",NA,"Jun 08, 1984"
"1088","http://ufcstats.com/fighter-details/4638cc6479cc0afe","Masio Fullen","11-7-0","5' 10""","145 lbs.","70""","Orthodox",NA,"Oct 06, 1986"
"1089","http://ufcstats.com/fighter-details/8f0d576beba1cfcd","Matt Dwyer","9-4-0","6' 4""","170 lbs.","76""","Orthodox",NA,"Dec 17, 1989"
"1090","http://ufcstats.com/fighter-details/938ad489fb7a1f31","Levan Makashvili","15-2-1","5' 8""","145 lbs.","68""","Orthodox",NA,"Jan 07, 1989"
"1091","http://ufcstats.com/fighter-details/948880beac71f028","Felipe Olivieri","14-5-0 (1 NC)","5' 9""","155 lbs.","--","Orthodox",NA,"Apr 12, 1985"
"1092","http://ufcstats.com/fighter-details/ba280572acfba13f","Matt Mitrione","12-5-0","6' 3""","265 lbs.","82""","Switch",NA,"Jul 15, 1978"
"1093","http://ufcstats.com/fighter-details/5f99b2bafb10305f","Daron Cruickshank","18-10-0 (1 NC)","5' 8""","155 lbs.","72""","Switch","Wrestling","Jun 11, 1985"
"1094","http://ufcstats.com/fighter-details/c2e3e67b5911bfb7","Diego Brandao","22-11-0","5' 7""","145 lbs.","64""","Orthodox","BJJ, Gaidojutsu","May 27, 1987"
"1095","http://ufcstats.com/fighter-details/57bad6a84230f0c9","Tony Sims","12-4-0","5' 11""","155 lbs.","70""","Southpaw",NA,"Oct 14, 1985"
"1096","http://ufcstats.com/fighter-details/f3a078277b3b8ff4","Masanori Kanehara","26-12-5","5' 7""","135 lbs.","67""","Orthodox",NA,"Nov 19, 1982"
"1097","http://ufcstats.com/fighter-details/ec2d13a87d3d9541","Sheldon Westcott","10-3-1","6' 1""","170 lbs.","71""","Southpaw",NA,"Aug 20, 1984"
"1098","http://ufcstats.com/fighter-details/8d49545dadf9b919","Edgar Garcia","14-5-0","5' 10""","170 lbs.","71""","Orthodox",NA,"Feb 22, 1984"
"1099","http://ufcstats.com/fighter-details/36df8e119aec6175","Sarah Kaufman","18-4-0 (1 NC)","5' 5""","135 lbs.","66""","Orthodox","Kickboxing, Brazilian Jiu-Jitsu","Sep 20, 1985"
"1100","http://ufcstats.com/fighter-details/d1e7fc58d4225cdf","Danny Castillo","17-10-0","5' 9""","155 lbs.","71""","Orthodox","Wrestling","Aug 25, 1979"
"1101","http://ufcstats.com/fighter-details/cf615eb4b7862c76","Hayder Hassan","6-3-0","5' 10""","170 lbs.","--","",NA,"Oct 20, 1982"
"1102","http://ufcstats.com/fighter-details/d53482bef23235ba","Marcio Alexandre Junior","17-4-0","6' 0""","185 lbs.","75""","Southpaw",NA,"May 05, 1989"
"1103","http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9","Marcin Wrzosek","12-4-0","5' 9""","155 lbs.","--","",NA,"Oct 14, 1987"
"1104","http://ufcstats.com/fighter-details/22061ff217907c78","Konstantin Erokhin","9-3-0","5' 11""","230 lbs.","--","Orthodox",NA,"Jan 31, 1983"
"1105","http://ufcstats.com/fighter-details/236a37d96d476164","Mike Pierce","17-7-0","5' 8""","170 lbs.","71""","Orthodox",NA,"Sep 01, 1980"
"1106","http://ufcstats.com/fighter-details/6448e57a9533b7e4","Abner Lloveras","20-9-1","5' 11""","155 lbs.","--","",NA,"Sep 04, 1982"
"1107","http://ufcstats.com/fighter-details/fc31f896cde2bc2e","John Howard","24-13-0","5' 7""","170 lbs.","72""","Orthodox",NA,"Mar 01, 1983"
"1108","http://ufcstats.com/fighter-details/69a400af4420cd6a","Andreas Stahl","10-4-0","5' 11""","170 lbs.","--","Orthodox",NA,"May 20, 1988"
"1109","http://ufcstats.com/fighter-details/c1ea9d56cd953586","Emily Kagan","3-3-0","5' 3""","115 lbs.","--","",NA,"Jul 14, 1981"
"1110","http://ufcstats.com/fighter-details/2676b28836a5a836","Benson Henderson","24-7-0","5' 9""","170 lbs.","70""","Southpaw","Taekwondo, Brazilian Jiu-Jitsu, Boxing, Submission Wrestling","Nov 16, 1983"
"1111","http://ufcstats.com/fighter-details/b0550072e5f0afa7","Yoshihiro Akiyama","14-6-0 (2 NC)","5' 10""","170 lbs.","75""","Orthodox",NA,"Jul 29, 1975"
"1112","http://ufcstats.com/fighter-details/aed06011bf62237b","Dongi Yang","13-3-0","5' 10""","185 lbs.","73""","Southpaw","Judo, Taekwondo, Grappling","Dec 07, 1984"
"1113","http://ufcstats.com/fighter-details/a00ec21cfbba17b6","Yui Chul Nam","18-8-1","5' 9""","145 lbs.","--","Orthodox","Taekwondo, Judo, BJJ","Jul 16, 1981"
"1114","http://ufcstats.com/fighter-details/6905d45bd71b50a9","Leo Kuntz","18-4-1","5' 10""","155 lbs.","--","Orthodox",NA,"Oct 03, 1983"
"1115","http://ufcstats.com/fighter-details/0b64d0fed453ef7f","Scott Jorgensen","15-12-0","5' 5""","135 lbs.","66""","Orthodox","Wrestling","Sep 17, 1982"
"1116","http://ufcstats.com/fighter-details/30b577b112bef42d","Vernon Ramos Ho","3-1-0","5' 6""","170 lbs.","--","Orthodox",NA,"Jun 03, 1992"
"1117","http://ufcstats.com/fighter-details/777dea713da2441d","Valmir Lazaro","15-5-0","6' 0""","155 lbs.","73""","Orthodox",NA,"Aug 15, 1985"
"1118","http://ufcstats.com/fighter-details/c136b2a8852da5bd","Akbarh Arreola","23-11-1","5' 10""","155 lbs.","71""","Southpaw",NA,"Jan 14, 1983"
"1119","http://ufcstats.com/fighter-details/4b4753d19489297f","Anthony Perosh","15-10-0","6' 3""","205 lbs.","75""","Orthodox","Brazilian Jiu-Jitsu, Kempo Karate, Muay Thai","Oct 05, 1972"
"1120","http://ufcstats.com/fighter-details/8a9c6c4301f6d088","Danny Martinez","21-8-0","5' 6""","125 lbs.","67""","Orthodox",NA,"Jun 14, 1985"
"1121","http://ufcstats.com/fighter-details/54578e5927adea53","Richie Vaculik","10-4-0","5' 6""","125 lbs.","69""","Orthodox","Greco-Roman Wrestling","Jun 19, 1983"
"1122","http://ufcstats.com/fighter-details/6e92eb1242b46636","Steve Montgomery","9-5-0","6' 4""","185 lbs.","--","Southpaw",NA,"Dec 19, 1990"
"1123","http://ufcstats.com/fighter-details/185fb0200a4605e6","Steve Kennedy","24-8-0","5' 11""","170 lbs.","--","Orthodox",NA,"Mar 07, 1983"
"1124","http://ufcstats.com/fighter-details/a3be148af5c7b088","Piotr Hallmann","18-6-0","5' 9""","155 lbs.","71""","Orthodox",NA,"Aug 25, 1987"
"1125","http://ufcstats.com/fighter-details/1fb80f46d3c105d9","Fabio Maldonado","23-11-0","6' 1""","205 lbs.","75""","Orthodox",NA,"Mar 17, 1980"
"1126","http://ufcstats.com/fighter-details/6c7020b859c7a3ce","Edimilson Souza","15-5-0","6' 0""","145 lbs.","74""","Orthodox",NA,"Oct 17, 1984"
"1127","http://ufcstats.com/fighter-details/7a39bbac8cc0fa70","Gasan Umalatov","17-4-2","5' 11""","170 lbs.","71""","Orthodox",NA,"Sep 11, 1982"
"1128","http://ufcstats.com/fighter-details/6c011be66326ad97","Bruno Rodrigues","7-2-0","5' 6""","135 lbs.","--","",NA,"Jun 28, 1991"
"1129","http://ufcstats.com/fighter-details/6e7c758f5cdec01a","Paddy Holohan","12-2-1","5' 10""","125 lbs.","69""","Orthodox",NA,"May 03, 1988"
"1130","http://ufcstats.com/fighter-details/0d0351c20169a499","Jon Delos Reyes","8-5-0","5' 6""","125 lbs.","67""","Orthodox","Sanda, Kickboxing, BJJ","Aug 19, 1987"
"1131","http://ufcstats.com/fighter-details/c575ab451e3c5b1d","Mickael Lebout","16-7-1 (1 NC)","5' 11""","155 lbs.","73""","Orthodox",NA,"Aug 16, 1987"
"1132","http://ufcstats.com/fighter-details/e50cd77732d39967","Aisling Daly","16-6-0","5' 2""","115 lbs.","64""","Orthodox","Brazilian Jiu-Jitsu Muay Thai","Dec 24, 1987"
"1133","http://ufcstats.com/fighter-details/67a992d4cff22466","Ericka Almeida","7-3-0","5' 6""","115 lbs.","--","Orthodox",NA,"Mar 05, 1989"
"1134","http://ufcstats.com/fighter-details/99c7610aa74995d3","Cathal Pendred","17-4-1","6' 1""","170 lbs.","75""","Orthodox",NA,"Sep 02, 1987"
"1135","http://ufcstats.com/fighter-details/132505067f08c54d","Bubba Bush","8-3-0 (1 NC)","6' 0""","185 lbs.","--","Orthodox",NA,"Jul 24, 1985"
"1136","http://ufcstats.com/fighter-details/369e1ce458ef50a6","Ruslan Magomedov","14-1-0","6' 3""","242 lbs.","78""","Orthodox","Kickboxing, Boxing, Muay Thai, Karate, Wrestling","Nov 26, 1986"
"1137","http://ufcstats.com/fighter-details/ca2efc9d7d523c43","Shawn Jordan","19-8-0","6' 0""","260 lbs.","75""","Southpaw",NA,"Oct 21, 1984"
"1138","http://ufcstats.com/fighter-details/97a6bbe6e6566a94","Francisco Trevino","13-3-0","5' 9""","155 lbs.","70""","Orthodox",NA,"Dec 17, 1981"
"1139","http://ufcstats.com/fighter-details/b2e3aca4cd363477","Chris Cariaso","17-8-0","5' 3""","125 lbs.","64""","Southpaw",NA,"May 27, 1981"
"1140","http://ufcstats.com/fighter-details/32be4b7f7de1c905","Chico Camus","17-7-0 (1 NC)","5' 6""","125 lbs.","66""","Orthodox",NA,"Jan 26, 1985"
"1141","http://ufcstats.com/fighter-details/3c0437fbeda06962","George Roop","15-13-1","6' 1""","135 lbs.","72""","Orthodox",NA,"Nov 10, 1981"
"1142","http://ufcstats.com/fighter-details/44470bfd9483c7ad","Katsunori Kikuno","24-8-2","5' 8""","145 lbs.","66""","Orthodox","Okinawan Kenpo Karate, Kyokushin Karate","Oct 31, 1981"
"1143","http://ufcstats.com/fighter-details/bc8f6b42767e28df","Naoyuki Kotani","34-14-7","5' 8""","155 lbs.","66""","Southpaw",NA,"Dec 08, 1981"
"1144","http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7","Roger Zapata","4-2-0","5' 11""","170 lbs.","--","Southpaw",NA,"May 09, 1986"
"1145","http://ufcstats.com/fighter-details/cc900c6a71ed23f3","Clay Collard","14-7-0 (1 NC)","5' 11""","145 lbs.","73""","Orthodox",NA,"Mar 10, 1993"
"1146","http://ufcstats.com/fighter-details/6dd758d34da8d254","Ron Stallings","14-8-0 (1 NC)","6' 2""","170 lbs.","75""","Southpaw",NA,"Jan 25, 1983"
"1147","http://ufcstats.com/fighter-details/d38e8c6ae2dfc051","Nazareno Malegarie","28-4-0","5' 8""","155 lbs.","--","",NA,"May 16, 1986"
"1148","http://ufcstats.com/fighter-details/501b07aec9b8fc2d","Sam Stout","20-12-1","5' 9""","155 lbs.","70""","Orthodox","Karate, Kickboxing, Brazilian Jiu-Jitsu","Apr 23, 1984"
"1149","http://ufcstats.com/fighter-details/b4eeac608fc82f88","Yves Jabouin","20-11-0","5' 7""","135 lbs.","68""","Orthodox",NA,"May 30, 1979"
"1150","http://ufcstats.com/fighter-details/52ba464d9068d871","Elias Silverio","13-3-0","5' 11""","155 lbs.","73""","Orthodox",NA,"Sep 22, 1986"
"1151","http://ufcstats.com/fighter-details/6809c31286b08d97","Tom Watson","17-9-0","6' 1""","185 lbs.","73""","Orthodox","Muay Thai, Kickboxing, Boxing, Brazilian Jiu-Jitsu, Kyokushin Karate, Wing Chun, Savate","Jul 13, 1982"
"1152","http://ufcstats.com/fighter-details/2525a853486ee670","Sirwan Kakai","12-5-0","5' 5""","135 lbs.","--","Orthodox",NA,"Oct 03, 1989"
"1153","http://ufcstats.com/fighter-details/72c4b253d2f5ebf2","Roman Salazar","10-6-0 (1 NC)","5' 7""","135 lbs.","--","Orthodox",NA,"Feb 21, 1988"
"1154","http://ufcstats.com/fighter-details/4f11e9ce318ffbcb","Anthony Christodoulou","12-7-0","5' 9""","155 lbs.","--","Orthodox",NA,"Jul 30, 1987"
"1155","http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd","Antonio Rodrigo Nogueira","34-10-1 (1 NC)","6' 3""","240 lbs.","77""","Orthodox","Brazilian Jiu-Jitsu, Judo, Submission Wrestling, Boxing","Jun 02, 1976"
"1156","http://ufcstats.com/fighter-details/60029bcf496bd707","Soa Palelei","22-5-0","6' 4""","265 lbs.","81""","Orthodox","Wrestling, BJJ, Kickboxing","Jul 12, 1977"
"1157","http://ufcstats.com/fighter-details/f95381efb3051d81","Hugo Viana","8-4-0","5' 6""","135 lbs.","67""","Orthodox","Tae Kwon Do Boxing Wing Chun","Sep 26, 1982"
"1158","http://ufcstats.com/fighter-details/22aa91e402d0fe1f","Ramsey Nijem","9-6-0","5' 11""","155 lbs.","75""","Orthodox","Wrestling, Kajukenbo","Apr 01, 1988"
"1159","http://ufcstats.com/fighter-details/a7ddae0be8b78147","Jessamyn Duke","3-5-0 (1 NC)","5' 11""","135 lbs.","73""","Orthodox","Muay Thai, Brazilian Jiu-Jitsu","Jun 24, 1986"
"1160","http://ufcstats.com/fighter-details/19db7ac26308178f","Ivan Jorge","27-7-0","5' 9""","155 lbs.","73""","Orthodox",NA,"Nov 07, 1980"
"1161","http://ufcstats.com/fighter-details/9310418684bc896f","Pawel Pawlak","12-3-0","6' 0""","170 lbs.","73""","Orthodox",NA,"Feb 08, 1989"
"1162","http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1","Leonardo Mafra","13-4-0","5' 10""","155 lbs.","70""","Orthodox",NA,"Apr 25, 1989"
"1163","http://ufcstats.com/fighter-details/8bb6f4479685bbcc","Vaughan Lee","14-13-1","5' 6""","125 lbs.","66""","Orthodox",NA,"Oct 15, 1982"
"1164","http://ufcstats.com/fighter-details/523f6ad11dbe9b53","Hans Stringer","22-8-3","6' 3""","205 lbs.","--","Orthodox",NA,"Jul 06, 1987"
"1165","http://ufcstats.com/fighter-details/3f56b99447f00607","Paul Redmond","12-7-0","5' 10""","145 lbs.","--","Orthodox",NA,"Oct 20, 1986"
"1166","http://ufcstats.com/fighter-details/81801f57bd0a7c41","Marcus Brimage","7-7-0","5' 4""","135 lbs.","71""","Southpaw",NA,"Apr 06, 1985"
"1167","http://ufcstats.com/fighter-details/a566371ba2ad7152","Josh Thomson","22-9-0 (1 NC)","5' 10""","155 lbs.","71""","Orthodox","Wrestling","Sep 21, 1978"
"1168","http://ufcstats.com/fighter-details/dbea8c1cb327ab3d","Igor Araujo","25-9-0 (1 NC)","6' 1""","170 lbs.","77""","Orthodox",NA,"Dec 06, 1980"
"1169","http://ufcstats.com/fighter-details/7c6e87729e824ef4","Ildemar Alcantara","21-11-0","6' 2""","185 lbs.","78""","Orthodox",NA,"Nov 18, 1982"
"1170","http://ufcstats.com/fighter-details/8a70ceb3edbe757b","Andrew Craig","9-4-0","6' 1""","170 lbs.","76""","Orthodox",NA,"Jan 15, 1986"
"1171","http://ufcstats.com/fighter-details/d0c29452d3272603","Dan Miller","14-8-0 (1 NC)","6' 1""","185 lbs.","74""","Orthodox",NA,"Jun 30, 1981"
"1172","http://ufcstats.com/fighter-details/bffeb123b21c9aad","Darrell Montague","13-5-0","5' 6""","125 lbs.","67""","Southpaw",NA,"Nov 03, 1987"
"1173","http://ufcstats.com/fighter-details/9fe85152f351e737","Mike Swick","15-6-0","6' 1""","170 lbs.","77""","Orthodox",NA,"Jun 19, 1979"
"1174","http://ufcstats.com/fighter-details/3e61082025db8137","Yosdenis Cedeno","10-6-1","5' 8""","155 lbs.","69""","Orthodox",NA,"Feb 12, 1985"
"1175","http://ufcstats.com/fighter-details/8cad40a75e5c97f5","Eddie Gordon","8-4-0","6' 0""","185 lbs.","76""","Orthodox","Boxing","Jul 22, 1983"
"1176","http://ufcstats.com/fighter-details/e82d5f54daa85a7e","Joe Merritt","7-2-0","6' 0""","170 lbs.","--","Orthodox",NA,"Mar 07, 1984"
"1177","http://ufcstats.com/fighter-details/2ff2e6e5abea3e53","Lewis Gonzalez","11-3-0","5' 10""","170 lbs.","--","Orthodox",NA,"Sep 19, 1987"
"1178","http://ufcstats.com/fighter-details/f2ad06f1007c481a","Alan Omer","20-5-0","5' 10""","145 lbs.","--","Orthodox",NA,"Sep 14, 1988"
